TAX	SRR17301512	SRR17301513	SRR17301514	SRR17301515	SRR17301516	SRR17301517	SRR17301518	SRR17301519	SRR17301520	SRR17301521	SRR17301522	SRR17301523	SRR17301524	SRR17301525	SRR17301526	SRR17301527	SRR17301528	SRR17301529	SRR17301530	SRR17301531	SRR17301532	SRR17301533	SRR17301534	SRR17301535	SRR17301536	SRR17301537	SRR17301538	SRR17301539	SRR17301540	SRR17301541	SRR17301542	SRR17301543	SRR17301544	SRR17301545	SRR17301546	SRR17301547	SRR17301548	SRR17301549	SRR17301550	SRR17301551	SRR17301552	SRR17301553	SRR17301554	SRR17301555	SRR17301556	SRR17301557	SRR17301558	SRR17301559	SRR17301560	SRR17301561	SRR8849198	SRR8849199	SRR8849200	SRR8849201	SRR8849202	SRR8849203	SRR8849204	SRR8849205	SRR8849206	SRR8849207	SRR8849208	SRR8849209	SRR8849210	SRR8849211	SRR8849212	SRR8849213	SRR8849214	SRR8849215	SRR8849216	SRR8849217	SRR8849218	SRR8849220	SRR8849221	SRR8849222	SRR8849223	SRR8849224	SRR8849225	SRR8849226	SRR8849227	SRR8849228	SRR8849229	SRR8849230	SRR8849231	SRR8849232	SRR8849233	SRR8849234	SRR8849235	SRR8849236	SRR8849237	SRR8849238	SRR8849239	SRR8849240	SRR8849241	SRR8849242	SRR8849243	SRR8849244	SRR8849245	SRR8849246	SRR8849247	SRR8849248	SRR8849249	SRR8849250	SRR8849251	SRR8849252	SRR8849253	SRR8849254	SRR8849255	SRR8849256	SRR8849257	SRR8849258	SRR8849259	SRR8849260	SRR8849261	SRR8849262	SRR8849263	SRR8849264	SRR8849265	SRR8849266	SRR8849267	SRR8849268	SRR8849269	SRR8849270	SRR8849271	SRR8849272	SRR8849273	SRR8849274	SRR8849275	SRR8849276	SRR8849277	SRR8849278	SRR8849279	SRR8849280	SRR8849281	SRR8849282	SRR8849283	SRR8849284	SRR8849285	SRR8849286	SRR8849287	SRR8849288	SRR8849289	SRR8849290	SRR9330774	SRR9330775	SRR9330776	SRR9330777	SRR9330778	SRR9330779	SRR9330780	SRR9330782	SRR9330783	SRR9330784	SRR9330785	SRR9330786	SRR9330787	SRR9330788	SRR9330789	SRR9330790	SRR9330791	SRR9330792	SRR9330793	SRR9330794	SRR9330795	SRR9330796	SRR9330797	SRR9330798	SRR9330799	SRR9330800	SRR9330801
Parasutterella_excrementihominis	0.05275	0	0	0	0	0.00106	0	0	0	0.04548	0	0.00159	0.02299	0	0	0.00269	0.10495	0	0	0.08181	0	0	0	0	0.05681	0	0	0	0	0	0.01661	0	0	0	0.00902	0.04646	0	0	0	0.01412	0	0	0	0	0	0	0	0	0	0.00301	0	0	0.83826	0.4159	1.66162	0.86806	0	0	0	0	0	0.02814	0.07061	0.02532	0.12575	0.06635	0.21429	0.00326	0	0	0	0.01603	0.06674	0	0	0	0.64432	0.00464	0	0.34883	0.6913	0.01847	0	0.01937	0.02735	0.00719	0	1.29588	0	0.68137	0.01615	0	0.00412	0.00629	0	0.02903	0.00695	0	0	0.4789	0	0.18145	0	0	0.00098	0.01014	0	0.03307	0.0068	0.00593	0	0.0323	0.00592	0	0	1.11443	0	0.01428	0.34996	0	0.01055	0.14336	0	0	0	0.03972	0	0.03354	0.756	0.29798	0.26159	0	0	0.23755	0	0.01069	0	0.29682	0.36971	0	0.02181	0	0	0.14112	0	0.13568	1.81131	0.44926	0.58406	0.00307	0.11307	1.55927	1.78891	0	0.02465	0	0	0.01427	0	0	0.81489	0.04904	0.00062	0.51636	0	0	0	0.36904	0.67581
Faecalibacterium_sp_HTFF	0	0	0	0	0	0	0	0	0	0	0	0	0.55616	0	0	0	0	0	0	0	0	0.08926	0.0177	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06283	0	0	0	0.02563	0.00418	0	0	0	0	0	0	0	0.00541	0	0	0	0	0.04057	0.03473	0	1.57081	0	0	0	0.12327	0	0.25108	0	0.96798	0.00077	0	1.80696	0.02448	0.13902	0	0	0.00026	0.17179	0	0	0	0.61556	0	1.12337	0.64634	0	0.31154	0	0	0.00645	0	0	0	0	0	0.04696	0.00366	0.27296	0.05993	0	0.02332	0.14532	0	0	0	0.04083	0.25177	0.23333	0	0.02897	0	0.0122	0.02439	0.12247	0	0	0	0	0	0	0.15716	0	0.03197	0.07602	0	0	1.02046	0.12887	0	0	0	0	0	0.14973	0	0	0.00201	0	0	0.15975	0	0	0.45842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB51269_SGB5062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04537	0	0	0	0	0	0.06451	0	0	0	0	0	1.77855	0.0114	0	0	0	0	0.27036	0	0	0	0	0.52706	0	0	0	0	0	0	0.03245	0	0	0	0	0.55087	0.05043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0.03158	0.3421	0	0	0	0	0	0	0	0	0	0.07491	0	0	0.06662	0	0	0	0	0	0	0
Megasphaera_micronuciformis	0	0	0	0	0.0122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261	0	0	0	0.00742	0	0	0.00302	0	0	0	0	0	0.11761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76788	0	0	0	0	0	0	0	0.00689	0	0	0	0	0	0	0	0	0.02501	0	0	0	0	0.00266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00399	0	0	0	0	0	0	0	0	0	0	0	0
GGB4682_SGB6472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23388	0	0.0703	0	0	0	0	0	0	0	0.53878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76057	0.14953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium	0	0	0	0.80293	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03775	0	0.10212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4248_SGB5746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74121	0	0	0	0	0	0	0	0
GGB9602_SGB15028	0	0	0	0	0	0	0	0	0.07798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2452	0	0	0	0	1.73457	0	0	0	0.13687	0	0	0	0.10207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02021	0	0	0	0	0	0.01179	0.18339	0	0.00725	0	0	0	0	0	0	0	0	0	0	0	0.02123	0	0	0	0	0	0	0	0.00937	0	0.05165	0.01392	0	0	0.05047	0	0.3426	0	0.25669	0.16844	0	0	0	0	0.1949	0	0.0722	0	0	0	0	0	0	0	0.00691	0	0	0	0	0.40281	0	0	0	0.02679	0	0	0.03884	0	0	0	0	0	0	0	0	0	0	0	0	0.00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00403
Bacteroides_salyersiae	0.04359	0	0	0	0	0.003	0	0	0	0	0	0.01261	0.00534	0	0	0	0.05361	0	0	1.67993	0	0	0	0	0	0.00942	0	0	0	0	0	0	0.001	0	0	0.00526	0	0	0	0.00702	0	0.08273	0	0	0	0	0	0	0.01313	0	0.09969	0	0	0.51609	0	0.76653	0	0.09108	0.27722	0	0.41111	0.01393	6e-05	0	0.05966	0	0.07153	0.03338	0.35796	0.17998	0.11097	0.00675	0.07126	0	0	0	0	0.00721	0	0.11615	0	1.14111	0	0.00262	0	0	0	0	0	0.03262	0	0	0	0	0.00167	0	0	0	0.04754	0	0.03343	0.15966	0	0.06105	0	0	0	0	0	0	0	0.11824	0.0001	0.02024	0	0	0	0.00206	0.16508	0	0	0	0.04869	0.00701	0.04536	0.10826	0.15199	0.00802	0	0	0.03047	0	0	0	0.21393	0	0	0.00104	0.05226	0.15386	0	0.08476	0	0.36902	0	0.00053	0.29756	0	0	0	0.61405	0	0	0	0	1.71415	0	0.9615	0	0	0	0	0	0	0	0	0	0	0.02556
GGB9813_SGB15447	0	0	0	0	0	1.7111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81495	0	0	0	0	0	0	0.02818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79109	0	0	0	0	0	0	0.90095	0	0	0	0	0	0	0	0	0.01572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merdimonas_faecis	0	0	1.7092	0.76021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612	0	0	0	0	0	0	0	0	0	0	0	0.01605	0	0	0	0	0	0	0	0	0	0.00084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03582	0	0	0	0	0	0.00838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29047	0	0	0	0.01049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4591_SGB6350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08072	0	0	0	0	0	1.68828	0	0.00739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156	0	0	0	0	0	0	0	0	0	0	0	0	0.32433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4603_SGB6367	1.67794	0	0	0	0	0	0	0	0	0.18375	0	0	0	0.08687	0.05685	0	0.01465	0	0	0	0	0	0.205	0	0	0.04278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46081	0	0	0	0	0.01403	0	0	0	0	0	0	0	0	0	0	0.08875	0	0	0	0.111	0	0	0	0	0	0	0	0.0807	0	0	0	0	0	0	0	0.64703	0	0	0	0	0	0	0	0	0	0	0	0.01682	0	0	0	0	0	0	0	0.13048	0.41187	0.24037	0	0	0	0	0	0	0.00272	0	0.23591	0	0	0	0	0	0	0	0	0	0	0.01498	0	0	0	0.18551	0	0	0	0.03981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056	0	0	0	0	0	0	0	0	0	0.03995	0	0	0	0	0	0	0	0	0	0
GGB9715_SGB15260	0.01341	0	0	0	0	0	0	0	0	0.41427	0	0	0.09706	0	0	0	0.43861	0	0	0	0	0.21314	0.47052	0	0	0	0	0	0	0.02125	0	0	1.37657	0	0	0.2946	1.67694	0.89132	0.00103	0	0	0	0	0	0	0	0	0	0	0.06148	0	0	0	0	0	0.15631	0	0	0	0	0	0.0345	0	0.07081	0	0	0	0.55499	0	0.05784	0.07315	0	0.08215	0	0	0	0	0.12025	0	0.68227	0.02924	0	0	1.38413	0	0	0.00081	0	0	0.93717	0	0.00372	0.03469	0	0.2578	0.07779	0	0.55204	0.15783	0	0.02229	0.02762	0	0.02125	0	0	0.01569	0	0	0.0103	0.01442	0	0	0	0.00045	0	0	0.00941	0	0.03163	0.8009	0	0.02142	0.32495	0	0	0.33629	0	0	0.04275	0.48059	0	0	0	0.09101	0.05965	0	0.05131	0	0	0	0	0	0.09323	0	0.00495	0	0	0	0	0	0	0.0259	0	0	0	0	0	0	0	0	0	0	0.35898	0	0	0	0.04375	0.01462
Clostridium_SGB4751	0.00034	0	0	0	0	0	0	0	0	0.02685	0	0	0.05564	0	0	0	0.01498	0	0.01249	0	0.15588	0.01297	0	0	0.04667	0.25389	0	0	0	0.02044	0	0	0	0	0	0	0.0123	0	0	0	0	0	0	0	0	0	0	0	0	0.00808	0.06032	0.07426	0	0	0	0.00965	0	0.10029	0	1.67042	0	0.00983	0	0.00594	0	0	0.00241	0.02921	0.11852	0.07828	0	0	0.07154	0	0.02732	0	0	0.01461	0.06203	0.02285	0	0.00599	0	0.08516	0	0	0.00899	0.25223	0	0	0.00645	0.10502	0.01038	0.0263	0.02222	0	0	0	0.00576	0	0.0168	0.01652	0	0.00267	0.02406	0	0.01047	0.0902	0.04091	0.04622	0.04582	0	0.03089	0.16302	0.18238	0	0	0.00581	0	0	0	0	0.00165	0	0.11843	0.18823	0.03422	0.00081	0	0	0.00494	0	0	0	0.1124	0	0.02583	0.02218	0.03896	0	0	0	0	0	0	0.01197	0	0	0.06939	0.00277	0	0	0.02187	0	0	0	0	0	0	0	0	0.00997	0.00237	0	0	0	0	0	0
bacterium_OL_1	0	0.1011	0	0	0	0.28072	0	0	0	0	0	0	0	0	0	0	0.00827	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	1.61828	0.19637	0	0	0.0042	0	0	0	0	0	0	0.00747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66206	0	0	0	0	0	0	0	0	0	0.03366	0	0	0	0	0.00039	0	0	0	0	0	0.02096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4689_SGB6487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02235	0.25923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65747	0	0	0	0	0	0	0	0	0.19794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_cateniformis	0	0	0.00759	0.00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383	0	0	0	0	0.13527	0	0	0.00046	0	0	0	0	0	0	0	0	0	0	0	0.09935	0	0	0	0	0	0	0.00272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00688	0.00704	0	0.00168	0	0.01656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02678	0	0	0	0	0	0	0	0	0	0.00028	0.00385	0.16224	0	0	0	0	0	0	0	0	0	0.01149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11724	0	0	0	0	0	0	0.00123	0	0	0	0	0	0	0	0	0	0	1.65527	0	0	0	0	0	0	0	0	0	0.01862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_caecigallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65305	0	0	0	0	0.17701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1568_SGB2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00567	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078	0	1.64134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17876	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_Marseille_P4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3345_SGB4425	0	0	0	0	0	0	0	0.42151	0	0	0	0	0	0.04322	0.05678	1.60432	0.40956	0	0	0	0	0	0	0	0	0	0	0	0.67295	1.33974	0	0	0	0	0	0	1.10105	0	0	0	0.28461	0	0	0	0	0.21488	0	0	0	0.08734	0	0	0	0	0	0	0	0	0	0	0.6264	0	0.00184	1.02571	0	0.53473	0	0	0	0	0	0.00025	0	0.01149	0	0	0	0	0.11755	0.59076	0	0	0	1.22746	0.05885	0	0	0	0	0	0	0	0.04157	0.0154	0.02998	0.11783	0	0	0	0	0	0.30806	0	0	0	0	0.00291	0	0.0033	0.00079	0	0	0	0	0	0	0	0.00465	0	0	0	0	0.61253	0.53966	0	0	0	0	0	0	0.37464	0	0	0.0031	0	0.17273	0	0.92871	0.02604	0	0	0	0	0.0203	0	0	0	0.09004	0	0	0	1.16769	0	0.01663	0	0.02444	0	0	0.94007	0	0	0.0002	0	0	0	0	0	0	0.23212
Eubacterium_sp_AF34_35BH	0.08333	0.00203	0	0	0	0	0	0	0	0	0	0	0.00372	0	0	0	0	0	0	0	0	0.25817	0.09447	0	0	0.16556	0	0	0	0.02038	0	0	0.06195	0	0	0	0	0.04407	0	0.00093	0.16167	0.01689	0	0	0	0.10403	0	0.17077	0.00175	0.15968	0.05757	0	0.03942	0.09353	0	0.12775	0	0	1.38431	0.02604	0.01148	0	0	0	0.01368	0	0.66305	0.0067	0.09409	0.05447	0	0	0	1.60353	0	0	0	0	0.23211	0.02282	0.00703	0	0.07106	0	0.05958	0	0.00042	0.00262	0.1884	0	0.0207	0.01345	0	0.33597	0	0	0	0.00164	0.00336	0.01995	0.0105	0.08229	0	0	0	0.00274	0	0	0.01515	0	0.17863	0.00636	0	0	0	0	0	0.03254	0	0.02565	0	0	0	0	0	0	0.05104	0	0	0	0	0	0	0.02742	0	0	0	0	0	0	0.11827	0	0	0	0	0	0	0	0.00545	0	0	0.04803	0.00743	0	0.00797	0	0	0.00535	0.07461	0	0	0	0	0	0	0	0.12039	0.0495	0
GGB6574_SGB9290	0	0	0	0	0	0	0	0	0	0.23506	0	0	0	0.00026	0	0.2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13885	0	0.03491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillospiraceae_unclassified_SGB15252	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.05146	0	0	0	1.28939	0	0	0.30279	0	0	0	0	0	0	1.59043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206	0	0	0	0	0	0	0.02202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02209	0	0	0.01744	0	0.0266	0.82476	0	0	1.1749	0	0.07071	0	0.07242	0.03004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00605	0	0	0.00176	0	0	0	0	0	0.03941	0	0	0	0	0	0	0	0.00568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253
Veillonella_atypica	0	0	0.01621	0	0	0	0	0	0.00018	0	0.0798	0.00169	0.0073	0	0	0	0	0	0	0	0.0772	0	0	0	0.01164	0	0	0	0	0	0	0	0	0.43129	0.00588	0	0	0	0	0	0	0	0	0.00621	0	0	0	0	0	0	0	0	0	0.01736	0	0	0.17636	0	0	0	0	0	1.57708	0	0.2644	0	0	0	0.00379	0	0	0	0	0.0102	0.0039	0.00035	0.06055	0	0.0931	0	0.01682	0	0	0	0	0.00113	0.03435	0.01911	0	0	0.01076	0	0.01452	0.00062	0	0	0.0197	0	0	0	0.00801	0.04944	0.0149	0.0018	0	0	0.00029	0	0.08042	0	0	0	0	0	0	0	0.01916	0	0	0	0	0.05972	0	0	0	0	0.00053	0	0.001	0	0	0.09043	0	0.11682	0.00621	0	0	0	0	0	0	0	0.78369	0.02584	0	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0.01247	0	0	0	0	0.01338	0	0	0	0.01408	0
Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_SGB4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio_piger	0.00274	0	0	0	0	0	0	0	0.75253	0	0	0.00926	0	0.25684	0.32307	0	0.39887	0	0	0	0	0	0.37527	0	0	0	0	0	0	0	0	1.55129	0.24382	0	0	0	0.03716	0.02272	0	0	0	0	0	0	0	0	0	0	0	0.07016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01202	0	0	0	0	0	0	0	0	0.025	0	0	0.27082	0	0	0.22202	0	0	0.03522	0	0	0	0	0	0	0	0	0	0	0	0.07927	0	0	0.348	0	0	0	0	0	0	0	0	0	0	0.1268	0	0	0.18021	0	0	0	0	0	0.15931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03765	0	0	0	0	0	0
Frisingicoccus_caecimuris	0	0	0	0.19613	0	0	0	1.54568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12137	0	0	0	0	0	0	0	0.01669	0	0	0	0	0	0	0	0	0	0	0	0	0.00414	0	0	0	0	0	0	0	0	0	0	0.08809	0	0	0.00249	0	0	0	0	0	0	0	0.01582	0	0.01115	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0
